State,Municipality,Institute,Offered_places,Applications_First_Entry_Male,Applications_First_Entry_Female,Applications_First_Entry_Total,First_Entry_Male,First_Entry_Female,First_Entry_Total,Enrollment_Male,Enrollment_women,Enrollment_Total,All_Graduate_Male,All_Graduate_Female,All_Graduate,Graduate_with_Diploma_Male,Graduate_with_Diploma_Female,Graduate_with_Diploma_Total,Count,period,modality
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,55.0,208.0,17.0,225.0,43.0,6.0,49.0,186.0,25.0,211.0,26.0,1.0,27.0,28.0,3.0,31.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,120.0,61.0,153.0,214.0,31.0,71.0,102.0,90.0,226.0,316.0,8.0,33.0,41.0,9.0,30.0,39.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,86.0,52.0,159.0,211.0,21.0,58.0,79.0,114.0,267.0,381.0,20.0,44.0,64.0,30.0,43.0,73.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,100.0,217.0,60.0,277.0,75.0,27.0,102.0,229.0,88.0,317.0,33.0,15.0,48.0,28.0,11.0,39.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,560.0,568.0,1537.0,2105.0,205.0,531.0,736.0,717.0,1685.0,2402.0,67.0,213.0,280.0,67.0,232.0,299.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,80.0,118.0,130.0,248.0,25.0,29.0,54.0,122.0,173.0,295.0,18.0,13.0,31.0,22.0,25.0,47.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,120.0,39.0,428.0,467.0,5.0,106.0,111.0,39.0,462.0,501.0,0.0,67.0,67.0,2.0,85.0,87.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD DE SONORA,33.0,13.0,20.0,33.0,13.0,20.0,33.0,29.0,51.0,80.0,16.0,40.0,56.0,11.0,19.0,30.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD ESTATAL DE SONORA,2566.0,3564.0,4571.0,8135.0,1204.0,1344.0,2548.0,4701.0,4990.0,9691.0,330.0,406.0,736.0,125.0,184.0,309.0,1,2019-2020,public-onsite
SONORA,HERMOSILLO,UNIVERSIDAD TECNOLÓGICA DE HERMOSILLO,1777.0,1188.0,592.0,1780.0,1159.0,580.0,1739.0,2579.0,1432.0,4011.0,952.0,577.0,1529.0,83.0,65.0,148.0,1,2019-2020,public-onsite
SONORA,HUATABAMPO,INSTITUTO TECNOLÓGICO DE HUATABAMPO,525.0,310.0,214.0,524.0,250.0,170.0,420.0,756.0,546.0,1302.0,79.0,69.0,148.0,68.0,65.0,133.0,1,2019-2020,public-onsite
SONORA,MAGDALENA,UNIVERSIDAD ESTATAL DE SONORA,680.0,334.0,493.0,827.0,223.0,300.0,523.0,744.0,871.0,1615.0,50.0,78.0,128.0,27.0,38.0,65.0,1,2019-2020,public-onsite
SONORA,MOCTEZUMA,UNIVERSIDAD DE LA SIERRA,55.0,23.0,32.0,55.0,23.0,32.0,55.0,53.0,83.0,136.0,4.0,15.0,19.0,4.0,15.0,19.0,1,2019-2020,public-onsite
SONORA,MOCTEZUMA,UNIVERSIDAD DE LA SIERRA,97.0,43.0,54.0,97.0,43.0,54.0,97.0,139.0,186.0,325.0,20.0,39.0,59.0,20.0,39.0,59.0,1,2019-2020,public-onsite
SONORA,MOCTEZUMA,UNIVERSIDAD DE LA SIERRA,109.0,73.0,36.0,109.0,73.0,36.0,109.0,206.0,103.0,309.0,28.0,12.0,40.0,28.0,12.0,40.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,CENTRO REGIONAL DE EDUCACIÓN NORMAL RAFAEL RAMIREZ CASTAÑEDA,206.0,50.0,283.0,333.0,48.0,158.0,206.0,78.0,377.0,455.0,30.0,177.0,207.0,29.0,176.0,205.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,ESCUELA NORMAL SUPERIOR,1.0,32.0,63.0,95.0,18.0,33.0,51.0,37.0,75.0,112.0,11.0,27.0,38.0,11.0,27.0,38.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,INSTITUTO TECNOLÓGICO DE SONORA,904.0,486.0,613.0,1099.0,328.0,394.0,722.0,1230.0,1298.0,2528.0,114.0,220.0,334.0,113.0,207.0,320.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,U P N UNIDAD 26 B NAVOJOA,440.0,120.0,320.0,440.0,73.0,295.0,368.0,113.0,519.0,632.0,9.0,97.0,106.0,9.0,90.0,99.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,UNIVERSIDAD DE SONORA,120.0,44.0,75.0,119.0,28.0,55.0,83.0,105.0,235.0,340.0,17.0,22.0,39.0,15.0,35.0,50.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,UNIVERSIDAD DE SONORA,120.0,132.0,61.0,193.0,108.0,46.0,154.0,293.0,136.0,429.0,11.0,3.0,14.0,16.0,4.0,20.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,UNIVERSIDAD DE SONORA,160.0,91.0,228.0,319.0,55.0,132.0,187.0,193.0,403.0,596.0,18.0,48.0,66.0,15.0,50.0,65.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,UNIVERSIDAD DE SONORA,240.0,128.0,177.0,305.0,100.0,128.0,228.0,375.0,374.0,749.0,51.0,37.0,88.0,50.0,49.0,99.0,1,2019-2020,public-onsite
SONORA,NAVOJOA,UNIVERSIDAD ESTATAL DE SONORA,1108.0,1054.0,1425.0,2479.0,480.0,519.0,999.0,1494.0,1698.0,3192.0,62.0,127.0,189.0,24.0,63.0,87.0,1,2019-2020,public-onsite
SONORA,NOGALES,INSTITUTO TECNOLÓGICO DE NOGALES,1143.0,733.0,485.0,1218.0,644.0,399.0,1043.0,2031.0,1412.0,3443.0,187.0,171.0,358.0,158.0,149.0,307.0,1,2019-2020,public-onsite
SONORA,NOGALES,U P N UNIDAD 26 C NOGALES,180.0,17.0,163.0,180.0,17.0,134.0,151.0,39.0,293.0,332.0,4.0,33.0,37.0,1.0,27.0,28.0,1,2019-2020,public-onsite
SONORA,NOGALES,UNIVERSIDAD DE SONORA,400.0,280.0,529.0,809.0,134.0,253.0,387.0,470.0,838.0,1308.0,40.0,112.0,152.0,40.0,93.0,133.0,1,2019-2020,public-onsite
SONORA,NOGALES,UNIVERSIDAD TECNOLÓGICA DE NOGALES,1051.0,740.0,375.0,1115.0,740.0,375.0,1115.0,1383.0,702.0,2085.0,432.0,220.0,652.0,432.0,220.0,652.0,1,2019-2020,public-onsite
SONORA,PUERTO PEÑASCO,INSTITUTO TECNOLÓGICO SUPERIOR DE PUERTO PEÑASCO,360.0,183.0,110.0,293.0,159.0,90.0,249.0,386.0,268.0,654.0,39.0,26.0,65.0,13.0,14.0,27.0,1,2019-2020,public-onsite
SONORA,PUERTO PEÑASCO,UNIVERSIDAD TECNOLÓGICA DE PUERTO PEÑASCO,392.0,187.0,142.0,329.0,187.0,142.0,329.0,264.0,237.0,501.0,74.0,91.0,165.0,0.0,0.0,0.0,1,2019-2020,public-onsite
SONORA,SAN LUIS RÍO COLORADO,UNIVERSIDAD ESTATAL DE SONORA,941.0,743.0,998.0,1741.0,398.0,462.0,860.0,1430.0,1567.0,2997.0,150.0,190.0,340.0,56.0,89.0,145.0,1,2019-2020,public-onsite
SONORA,SAN LUIS RÍO COLORADO,UNIVERSIDAD TECNOLÓGICA DE SAN LUIS RÍO COLORADO,390.0,383.0,270.0,653.0,253.0,161.0,414.0,548.0,316.0,864.0,172.0,75.0,247.0,172.0,75.0,247.0,1,2019-2020,public-onsite
SONORA,SANTA ANA,UNIVERSIDAD DE SONORA,120.0,33.0,90.0,123.0,29.0,63.0,92.0,92.0,163.0,255.0,8.0,14.0,22.0,4.0,8.0,12.0,1,2019-2020,public-onsite
TABASCO,BALANCÁN,ESCUELA NORMAL URBANA,280.0,72.0,149.0,221.0,65.0,129.0,194.0,89.0,211.0,300.0,4.0,8.0,12.0,4.0,9.0,13.0,1,2019-2020,public-onsite
TABASCO,BALANCÁN,INSTITUTO TECNOLÓGICO SUPERIOR DE LOS RÍOS,652.0,434.0,218.0,652.0,350.0,174.0,524.0,1398.0,672.0,2070.0,253.0,127.0,380.0,242.0,129.0,371.0,1,2019-2020,public-onsite
TABASCO,CENTLA,INSTITUTO TECNOLÓGICO SUPERIOR DE CENTLA,143.0,278.0,161.0,439.0,242.0,133.0,375.0,953.0,657.0,1610.0,113.0,106.0,219.0,66.0,46.0,112.0,1,2019-2020,public-onsite
TABASCO,CENTLA,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO,88.0,32.0,55.0,87.0,29.0,50.0,79.0,114.0,211.0,325.0,9.0,46.0,55.0,5.0,20.0,25.0,1,2019-2020,public-onsite
TABASCO,CENTRO,EL COLEGIO DE LA FRONTERA SUR,30.0,11.0,10.0,21.0,7.0,6.0,13.0,26.0,14.0,40.0,6.0,5.0,11.0,4.0,11.0,15.0,1,2019-2020,public-onsite
TABASCO,CENTRO,GRACIELA PINTADO DE MADRAZO,120.0,11.0,83.0,94.0,11.0,83.0,94.0,19.0,186.0,205.0,1.0,52.0,53.0,1.0,52.0,53.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO DE EDUCACIÓN SUPERIOR DEL MAGISTERIO,208.0,44.0,112.0,156.0,44.0,112.0,156.0,57.0,133.0,190.0,3.0,16.0,19.0,3.0,14.0,17.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO ESTATAL DE CULTURA,80.0,25.0,40.0,65.0,22.0,38.0,60.0,62.0,86.0,148.0,11.0,10.0,21.0,6.0,10.0,16.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO ESTATAL DE CULTURA,50.0,5.0,20.0,25.0,1.0,9.0,10.0,6.0,54.0,60.0,0.0,4.0,4.0,0.0,4.0,4.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO ESTATAL DE CULTURA,10.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,6.0,9.0,5.0,2.0,7.0,0.0,0.0,0.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO TECNOLÓGICO DE LA ZONA OLMECA,165.0,85.0,33.0,118.0,80.0,27.0,107.0,300.0,116.0,416.0,68.0,30.0,98.0,77.0,31.0,108.0,1,2019-2020,public-onsite
TABASCO,CENTRO,INSTITUTO TECNOLÓGICO DE VILLAHERMOSA,1099.0,815.0,357.0,1172.0,802.0,343.0,1145.0,3352.0,1550.0,4902.0,408.0,239.0,647.0,307.0,192.0,499.0,1,2019-2020,public-onsite
TABASCO,CENTRO,PABLO GARCÍA AVALOS,121.0,190.0,55.0,245.0,94.0,27.0,121.0,202.0,54.0,256.0,8.0,8.0,16.0,8.0,8.0,16.0,1,2019-2020,public-onsite
TABASCO,CENTRO,ROSARIO MARÍA GUTIERREZ ESKILDSEN,146.0,0.0,410.0,410.0,0.0,146.0,146.0,0.0,422.0,422.0,0.0,35.0,35.0,0.0,34.0,34.0,1,2019-2020,public-onsite
TABASCO,CENTRO,ROSARIO MARÍA GUTIERREZ ESKILDSEN,450.0,117.0,310.0,427.0,54.0,124.0,178.0,103.0,283.0,386.0,3.0,26.0,29.0,3.0,26.0,29.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIDAD UPN 271,130.0,20.0,120.0,140.0,16.0,114.0,130.0,33.0,209.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO,103.0,45.0,61.0,106.0,36.0,54.0,90.0,71.0,147.0,218.0,22.0,40.0,62.0,8.0,13.0,21.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,498.0,415.0,233.0,648.0,301.0,166.0,467.0,918.0,514.0,1432.0,74.0,33.0,107.0,55.0,26.0,81.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,815.0,306.0,285.0,591.0,256.0,232.0,488.0,1056.0,1016.0,2072.0,142.0,170.0,312.0,115.0,123.0,238.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,1546.0,1274.0,2760.0,4034.0,473.0,1072.0,1545.0,1947.0,4412.0,6359.0,288.0,667.0,955.0,267.0,568.0,835.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,1595.0,744.0,784.0,1528.0,658.0,663.0,1321.0,2227.0,2560.0,4787.0,282.0,393.0,675.0,152.0,209.0,361.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,807.0,566.0,596.0,1162.0,376.0,373.0,749.0,1356.0,1531.0,2887.0,159.0,236.0,395.0,120.0,164.0,284.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,1545.0,538.0,997.0,1535.0,440.0,837.0,1277.0,1442.0,2782.0,4224.0,174.0,334.0,508.0,82.0,224.0,306.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD POLITÉCNICA DEL CENTRO,465.0,357.0,144.0,501.0,312.0,131.0,443.0,1191.0,346.0,1537.0,210.0,77.0,287.0,210.0,77.0,287.0,1,2019-2020,public-onsite
TABASCO,CENTRO,UNIVERSIDAD TECNOLÓGICA DE TABASCO,1599.0,919.0,680.0,1599.0,574.0,427.0,1001.0,1539.0,1225.0,2764.0,709.0,585.0,1294.0,582.0,514.0,1096.0,1,2019-2020,public-onsite
TABASCO,COMALCALCO,INSTITUTO TECNOLÓGICO SUPERIOR DE COMALCALCO,845.0,593.0,314.0,907.0,511.0,270.0,781.0,2062.0,1346.0,3408.0,326.0,254.0,580.0,269.0,214.0,483.0,1,2019-2020,public-onsite
TABASCO,COMALCALCO,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,572.0,472.0,913.0,1385.0,164.0,408.0,572.0,686.0,1385.0,2071.0,123.0,280.0,403.0,58.0,186.0,244.0,1,2019-2020,public-onsite
TABASCO,CUNDUACÁN,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,708.0,384.0,347.0,731.0,293.0,233.0,526.0,986.0,869.0,1855.0,48.0,20.0,68.0,35.0,24.0,59.0,1,2019-2020,public-onsite
TABASCO,CUNDUACÁN,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,445.0,266.0,86.0,352.0,230.0,73.0,303.0,621.0,242.0,863.0,54.0,41.0,95.0,61.0,36.0,97.0,1,2019-2020,public-onsite
TABASCO,CUNDUACÁN,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,1140.0,904.0,311.0,1215.0,740.0,263.0,1003.0,2526.0,915.0,3441.0,259.0,115.0,374.0,169.0,81.0,250.0,1,2019-2020,public-onsite
TABASCO,CÁRDENAS,COLEGIO DE POSTGRADUADOS,18.0,4.0,11.0,15.0,4.0,11.0,15.0,20.0,23.0,43.0,9.0,8.0,17.0,6.0,4.0,10.0,1,2019-2020,public-onsite
TABASCO,CÁRDENAS,UNIVERSIDAD POPULAR DE LA CHONTALPA,655.0,343.0,312.0,655.0,291.0,247.0,538.0,841.0,787.0,1628.0,161.0,132.0,293.0,140.0,112.0,252.0,1,2019-2020,public-onsite
TABASCO,CÁRDENAS,UNIVERSIDAD POPULAR DE LA CHONTALPA,392.0,318.0,74.0,392.0,264.0,63.0,327.0,864.0,201.0,1065.0,87.0,48.0,135.0,77.0,18.0,95.0,1,2019-2020,public-onsite
TABASCO,CÁRDENAS,UNIVERSIDAD POPULAR DE LA CHONTALPA,214.0,105.0,109.0,214.0,91.0,94.0,185.0,261.0,385.0,646.0,32.0,50.0,82.0,26.0,53.0,79.0,1,2019-2020,public-onsite
TABASCO,CÁRDENAS,UNIVERSIDAD POPULAR DE LA CHONTALPA,133.0,31.0,102.0,133.0,25.0,86.0,111.0,98.0,309.0,407.0,10.0,49.0,59.0,10.0,29.0,39.0,1,2019-2020,public-onsite
TABASCO,EMILIANO ZAPATA,UNIVERSIDAD TECNOLÓGICA DEL USUMACINTA,386.0,154.0,232.0,386.0,125.0,185.0,310.0,367.0,448.0,815.0,197.0,204.0,401.0,197.0,203.0,400.0,1,2019-2020,public-onsite
TABASCO,HUIMANGUILLO,INSTITUTO TECNOLÓGICO DE HUIMANGUILLO,90.0,36.0,32.0,68.0,36.0,32.0,68.0,131.0,97.0,228.0,32.0,7.0,39.0,32.0,7.0,39.0,1,2019-2020,public-onsite
TABASCO,HUIMANGUILLO,INSTITUTO TECNOLÓGICO SUPERIOR DE VILLA LA VENTA,418.0,243.0,175.0,418.0,182.0,132.0,314.0,779.0,471.0,1250.0,193.0,157.0,350.0,49.0,52.0,101.0,1,2019-2020,public-onsite
TABASCO,JALPA DE MÉNDEZ,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,414.0,176.0,377.0,553.0,127.0,272.0,399.0,426.0,786.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2019-2020,public-onsite
TABASCO,MACUSPANA,INSTITUTO TECNOLÓGICO SUPERIOR DE MACUSPANA,531.0,236.0,115.0,351.0,218.0,72.0,290.0,828.0,334.0,1162.0,91.0,71.0,162.0,71.0,40.0,111.0,1,2019-2020,public-onsite
TABASCO,NACAJUCA,INSTITUTO TECNOLÓGICO DE LA CHONTALPA,214.0,142.0,72.0,214.0,142.0,72.0,214.0,782.0,413.0,1195.0,209.0,116.0,325.0,210.0,123.0,333.0,1,2019-2020,public-onsite
TABASCO,PARAÍSO,UNIVERSIDAD POLITÉCNICA DEL GOLFO DE MÉXICO,510.0,258.0,216.0,474.0,228.0,181.0,409.0,690.0,570.0,1260.0,169.0,158.0,327.0,127.0,134.0,261.0,1,2019-2020,public-onsite
TABASCO,TACOTALPA,UNIVERSIDAD INTERCULTURAL DEL ESTADO DE TABASCO,216.0,90.0,113.0,203.0,71.0,98.0,169.0,209.0,242.0,451.0,30.0,42.0,72.0,27.0,32.0,59.0,1,2019-2020,public-onsite
TABASCO,TEAPA,INSTITUTO TECNOLÓGICO SUPERIOR DE LA REGIÓN SIERRA,546.0,327.0,152.0,479.0,284.0,139.0,423.0,942.0,487.0,1429.0,126.0,92.0,218.0,154.0,104.0,258.0,1,2019-2020,public-onsite
TABASCO,TEAPA,UNIVERSIDAD AUTÓNOMA CHAPINGO,50.0,16.0,8.0,24.0,14.0,6.0,20.0,68.0,39.0,107.0,14.0,10.0,24.0,8.0,7.0,15.0,1,2019-2020,public-onsite
TABASCO,TENOSIQUE,UNIVERSIDAD JUÁREZ AUTÓNOMA DE TABASCO,448.0,139.0,236.0,375.0,120.0,189.0,309.0,448.0,605.0,1053.0,71.0,126.0,197.0,36.0,60.0,96.0,1,2019-2020,public-onsite
TABASCO,TENOSIQUE,UNIVERSIDAD POLITÉCNICA MESOAMERICANA,159.0,71.0,88.0,159.0,59.0,75.0,134.0,253.0,277.0,530.0,43.0,49.0,92.0,43.0,49.0,92.0,1,2019-2020,public-onsite
TAMAULIPAS,ALTAMIRA,INSTITUTO POLITÉCNICO NACIONAL,8.0,5.0,3.0,8.0,5.0,3.0,8.0,27.0,28.0,55.0,1.0,0.0,1.0,10.0,4.0,14.0,1,2019-2020,public-onsite
TAMAULIPAS,ALTAMIRA,INSTITUTO TECNOLÓGICO DE ALTAMIRA,567.0,298.0,280.0,578.0,270.0,239.0,509.0,884.0,766.0,1650.0,95.0,73.0,168.0,106.0,106.0,212.0,1,2019-2020,public-onsite
TAMAULIPAS,ALTAMIRA,UNIVERSIDAD POLITÉCNICA DE ALTAMIRA,352.0,222.0,130.0,352.0,179.0,95.0,274.0,669.0,354.0,1023.0,134.0,96.0,230.0,47.0,40.0,87.0,1,2019-2020,public-onsite
TAMAULIPAS,ALTAMIRA,UNIVERSIDAD TECNOLÓGICA DE ALTAMIRA,1293.0,742.0,545.0,1287.0,638.0,497.0,1135.0,1849.0,1403.0,3252.0,865.0,551.0,1416.0,507.0,362.0,869.0,1,2019-2020,public-onsite
TAMAULIPAS,CIUDAD MADERO,INSTITUTO TECNOLÓGICO DE CIUDAD MADERO,1838.0,1242.0,679.0,1921.0,1223.0,654.0,1877.0,5047.0,2713.0,7760.0,681.0,321.0,1002.0,478.0,241.0,719.0,1,2019-2020,public-onsite
TAMAULIPAS,CIUDAD MADERO,UNIVERSIDAD PEDAGÓGICA NACIONAL UNIDAD NÚM. 282 TAMPICO,165.0,16.0,101.0,117.0,16.0,101.0,117.0,41.0,234.0,275.0,11.0,29.0,40.0,8.0,23.0,31.0,1,2019-2020,public-onsite
TAMAULIPAS,EL MANTE,INSTITUTO TECNOLÓGICO SUPERIOR DE EL MANTE,308.0,176.0,109.0,285.0,164.0,101.0,265.0,623.0,378.0,1001.0,51.0,18.0,69.0,34.0,15.0,49.0,1,2019-2020,public-onsite
TAMAULIPAS,EL MANTE,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,750.0,353.0,363.0,716.0,301.0,304.0,605.0,1166.0,1304.0,2470.0,115.0,78.0,193.0,72.0,151.0,223.0,1,2019-2020,public-onsite
TAMAULIPAS,GÜÉMEZ,ESCUELA NORMAL RURAL DE TAMAULIPAS MAESTRO LAURO AGUIRRE,95.0,35.0,89.0,124.0,28.0,67.0,95.0,89.0,186.0,275.0,10.0,22.0,32.0,10.0,22.0,32.0,1,2019-2020,public-onsite
TAMAULIPAS,JAUMAVE,NORMAL PROF. Y GRAL. ALBERTO CARRERA TORRES,90.0,34.0,68.0,102.0,26.0,64.0,90.0,69.0,163.0,232.0,9.0,20.0,29.0,9.0,20.0,29.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,COLEGIO DE SAN JUAN SIGLO XXI,55.0,19.0,16.0,35.0,7.0,7.0,14.0,19.0,16.0,35.0,2.0,1.0,3.0,2.0,0.0,2.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,INSTITUTO TECNOLÓGICO DE MATAMOROS,1280.0,780.0,539.0,1319.0,724.0,476.0,1200.0,2882.0,1915.0,4797.0,290.0,284.0,574.0,251.0,269.0,520.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,ROSAURA ZAPATA Y LIC. JOSE GUADALUPE MAINERO,115.0,6.0,109.0,115.0,6.0,109.0,115.0,16.0,194.0,210.0,7.0,53.0,60.0,7.0,53.0,60.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,227.0,328.0,503.0,831.0,152.0,159.0,311.0,614.0,736.0,1350.0,68.0,88.0,156.0,111.0,80.0,191.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,380.0,136.0,327.0,463.0,125.0,288.0,413.0,402.0,1182.0,1584.0,51.0,173.0,224.0,63.0,195.0,258.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,UNIVERSIDAD PEDAGÓGICA NACIONAL UNIDAD NÚM. 283 MATAMOROS,90.0,23.0,76.0,99.0,23.0,76.0,99.0,59.0,188.0,247.0,8.0,15.0,23.0,0.0,0.0,0.0,1,2019-2020,public-onsite
TAMAULIPAS,MATAMOROS,UNIVERSIDAD TECNOLÓGICA DE MATAMOROS,2101.0,1314.0,787.0,2101.0,708.0,452.0,1160.0,2380.0,1430.0,3810.0,838.0,471.0,1309.0,814.0,483.0,1297.0,1,2019-2020,public-onsite
TAMAULIPAS,MIGUEL ALEMÁN,UNIVERSIDAD POLITÉCNICA DE LA REGIÓN RIBEREÑA,126.0,77.0,49.0,126.0,77.0,49.0,126.0,264.0,162.0,426.0,59.0,50.0,109.0,59.0,50.0,109.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,ESCUELA NORMAL URBANA CUAUHTÉMOC,125.0,19.0,131.0,150.0,18.0,106.0,124.0,44.0,342.0,386.0,4.0,58.0,62.0,0.0,0.0,0.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,INSTITUTO TECNOLÓGICO DE NUEVO LAREDO,954.0,630.0,451.0,1081.0,496.0,370.0,866.0,2232.0,1492.0,3724.0,273.0,212.0,485.0,284.0,255.0,539.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,407.0,402.0,367.0,769.0,229.0,191.0,420.0,1360.0,1231.0,2591.0,50.0,68.0,118.0,124.0,131.0,255.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,128.0,67.0,185.0,252.0,36.0,96.0,132.0,257.0,699.0,956.0,37.0,85.0,122.0,61.0,147.0,208.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,UNIVERSIDAD PEDAGÓGICA NACIONAL UNIDAD NÚM. 28 DE NUEVO LAREDO,192.0,44.0,134.0,178.0,44.0,134.0,178.0,93.0,311.0,404.0,7.0,32.0,39.0,9.0,40.0,49.0,1,2019-2020,public-onsite
TAMAULIPAS,NUEVO LAREDO,UNIVERSIDAD TECNOLÓGICA DE NUEVO LAREDO,1469.0,681.0,572.0,1253.0,681.0,572.0,1253.0,1831.0,1507.0,3338.0,578.0,503.0,1081.0,548.0,488.0,1036.0,1,2019-2020,public-onsite
TAMAULIPAS,REYNOSA,INSTITUTO TECNOLÓGICO DE REYNOSA,774.0,600.0,366.0,966.0,450.0,321.0,771.0,2137.0,1337.0,3474.0,225.0,176.0,401.0,124.0,89.0,213.0,1,2019-2020,public-onsite
TAMAULIPAS,REYNOSA,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,630.0,344.0,357.0,701.0,276.0,308.0,584.0,1044.0,1119.0,2163.0,133.0,148.0,281.0,127.0,168.0,295.0,1,2019-2020,public-onsite
TAMAULIPAS,REYNOSA,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,668.0,450.0,416.0,866.0,346.0,283.0,629.0,1184.0,999.0,2183.0,121.0,97.0,218.0,112.0,86.0,198.0,1,2019-2020,public-onsite
TAMAULIPAS,REYNOSA,UNIVERSIDAD PEDAGÓGICA NACIONAL UNIDAD NÚM. 285 REYNOSA,50.0,6.0,35.0,41.0,6.0,35.0,41.0,13.0,66.0,79.0,0.0,0.0,0.0,1.0,0.0,1.0,1,2019-2020,public-onsite
TAMAULIPAS,REYNOSA,UNIVERSIDAD TECNOLÓGICA DE TAMAULIPAS NORTE,1278.0,835.0,382.0,1217.0,783.0,353.0,1136.0,2198.0,1136.0,3334.0,755.0,404.0,1159.0,241.0,178.0,419.0,1,2019-2020,public-onsite
TAMAULIPAS,RÍO BRAVO,UNIVERSIDAD AUTÓNOMA DE TAMAULIPAS,91.0,70.0,61.0,131.0,56.0,47.0,103.0,234.0,202.0,436.0,13.0,8.0,21.0,15.0,18.0,33.0,1,2019-2020,public-onsite
TAMAULIPAS,SOTO LA MARINA,UNIVERSIDAD TECNOLÓGICA DEL MAR DE TAMAULIPAS BICENTENARIO,66.0,29.0,37.0,66.0,29.0,37.0,66.0,131.0,122.0,253.0,46.0,37.0,83.0,4.0,5.0,9.0,1,2019-2020,public-onsite
